,AS,73,439,,,HNL,1979,3728,,,,,737,79,OAK,1799,3453
,AS,73,439,,,HNL,1979,3728,,,,,737,79,PDX,1813,3720
,AS,73,439,,,HNL,1979,3728,,,,,737,79,SAN,1849,3731
,AS,73,439,,,HNL,1979,3728,,,,,737,79,SEA,1858,3577
,AS,73,439,,,HNL,1979,3728,,,,,737,79,SJC,1865,3748
,AS,73,439,,,IAH,1729,3550,,,,,737,79,SEA,1858,3577
,AS,73,439,,,ISP,1737,3857,,,,,SF3,113,BOS,1633,3448
,AS,73,439,,,JNU,1926,3492,,,,,734 737,76,ANC,1936,3774
,AS,73,439,,,JNU,1926,3492,,,,,734,76,KTN,1930,3808
,AS,73,439,,,JNU,1926,3492,,,,,737,79,PSG,1944,4147
,AS,73,439,,,JNU,1926,3492,,,,,734 737 737,76,SEA,1858,3577
,AS,73,439,,,JNU,1926,3492,,,,,734,76,SIT,1952,3856
,AS,73,439,,,JNU,1926,3492,,,,,737,79,YAK,1965,6803
,AS,73,439,,,KOA,1975,3514,,,,,737,79,OAK,1799,3453
,AS,73,439,,,KOA,1975,3514,,,,,737,79,SEA,1858,3577
,AS,73,439,,,KOA,1975,3514,,,,,737,79,SJC,1865,3748
,AS,73,439,,,KTN,1930,3808,,,,,734,76,JNU,1926,3492
,AS,73,439,,,KTN,1930,3808,,,,,734 737,76,SEA,1858,3577
,AS,73,439,,,KTN,1930,3808,,,,,734,76,SIT,1952,3856
,AS,73,439,,,KTN,1930,3808,,,,,737,79,WRG,1962,5969
,AS,73,439,,,LAS,1746,3877,,,,,737,79,ANC,1936,3774
,AS,73,439,,,LAS,1746,3877,,,,,737,79,BLI,1628,3777
,AS,73,439,,,LAS,1746,3877,,,,,737 737,79,PDX,1813,3720
,AS,73,439,,,LAS,1746,3877,,,,,737 737 739 737,79,SEA,1858,3577
,AS,73,439,,,LAX,1748,3484,,,,,737 739,79,ANC,1936,3774
,AS,73,439,,,LAX,1748,3484,,,,,737,79,DCA,1668,3520
,AS,73,439,,,LAX,1748,3484,,,,,737 737 734 739 737,79,PDX,1813,3720
,AS,73,439,,,LAX,1748,3484,,,,,737 734 739 737 737,79,SEA,1858,3577
,AS,73,439,,,LAX,1748,3484,,,,,734 739 737,76,YVR,1564,156
,AS,73,439,,,LIH,1976,3602,,,,,737,79,OAK,1799,3453
,AS,73,439,,,LIH,1976,3602,,,,,737,79,SAN,1849,3731
,AS,73,439,,,LIH,1976,3602,,,,,737,79,SEA,1858,3577
,AS,73,439,,,LIH,1976,3602,,,,,737,79,SJC,1865,3748
,AS,73,439,,,MCG,1934,5965,,,,,SF3,113,ANC,1936,3774
,AS,73,439,,,MCG,1934,5965,,,,,SF3,113,ANI,1937,5967
,AS,73,439,,,MCI,1767,3458,,,,,737,79,SEA,1858,3577
,AS,73,439,,,MCO,1770,3878,,,,,737,79,SAN,1849,3731
,AS,73,439,,,MCO,1770,3878,,,,,737 737,79,SEA,1858,3577
,AS,73,439,,,MSP,1791,3858,,,,,739 737 737,81,SEA,1858,3577
,AS,73,439,,,OAK,1799,3453,,,,,737,79,HNL,1979,3728
,AS,73,439,,,OAK,1799,3453,,,,,737,79,KOA,1975,3514
,AS,73,439,,,OAK,1799,3453,,,,,737,79,LIH,1976,3602
,AS,73,439,,,OAK,1799,3453,,,,,737,79,OGG,1981,3456
,AS,73,439,,,OAK,1799,3453,,,,,737 737 734,79,SEA,1858,3577
,AS,73,439,,,OGG,1981,3456,,,,,737,79,OAK,1799,3453
,AS,73,439,,,OGG,1981,3456,,,,,737,79,PDX,1813,3720
,AS,73,439,,,OGG,1981,3456,,,,,737,79,SAN,1849,3731
,AS,73,439,,,OGG,1981,3456,,,,,737,79,SEA,1858,3577
,AS,73,439,,,OGG,1981,3456,,,,,737,79,SJC,1865,3748
,AS,73,439,,,OGG,1981,3456,,,,,737,79,SMF,1869,3817
,AS,73,439,,,OME,1941,3615,,,,,737 734,79,ANC,1936,3774
,AS,73,439,,,OME,1941,3615,,,,,734,76,OTZ,1942,3693
,AS,73,439,,,ONT,1805,3734,,,,,734 737,76,SEA,1858,3577
,AS,73,439,,,ORD,1806,3830,,,,,737,79,ANC,1936,3774
,AS,73,439,,,ORD,1806,3830,,,,,737,79,PDX,1813,3720
,AS,73,439,,,ORD,1806,3830,,,,,737 739 737,79,SEA,1858,3577
,AS,73,439,,,OTZ,1942,3693,,,,,737 734,79,ANC,1936,3774
,AS,73,439,,,OTZ,1942,3693,,,,,737 734,79,OME,1941,3615
,AS,73,439,,,PDX,1813,3720,,,,,737 734 737 737,79,ANC,1936,3774
,AS,73,439,,,PDX,1813,3720,,,,,737,79,ATL,1611,3682
,AS,73,439,,,PDX,1813,3720,,,,,737,79,BOS,1633,3448
,AS,73,439,,,PDX,1813,3720,,,,,737,79,DCA,1668,3520
,AS,73,439,,,PDX,1813,3720,,,,,737,79,DFW,1671,3670
,AS,73,439,,,PDX,1813,3720,,,,,737,79,HNL,1979,3728
,AS,73,439,,,PDX,1813,3720,,,,,737 737,79,LAS,1746,3877
,AS,73,439,,,PDX,1813,3720,,,,,734 737 737 739 737,76,LAX,1748,3484
,AS,73,439,,,PDX,1813,3720,,,,,737,79,OGG,1981,3456
,AS,73,439,,,PDX,1813,3720,,,,,737,79,ORD,1806,3830
,AS,73,439,,,PDX,1813,3720,,,,,734 737 737,76,PHX,1819,3462
,AS,73,439,,,PDX,1813,3720,,,,,734 737,76,PSP,1830,3839
,AS,73,439,,,PDX,1813,3720,,,,,737 737 734 737 739,79,SAN,1849,3731
,AS,73,439,,,PDX,1813,3720,,,,,734 737,76,SFO,1860,3469
,AS,73,439,,,PDX,1813,3720,,,,,734 737 737,76,SJC,1865,3748
,AS,73,439,,,PDX,1813,3720,,,,,737,79,SNA,1871,3867
,AS,73,439,,,PHL,1818,3752,,,,,737 737,79,SEA,1858,3577
,AS,73,439,,,PHX,1819,3462,,,,,734 737 737,76,PDX,1813,3720
,AS,73,439,,,PHX,1819,3462,,,,,737 737 737 734,79,SEA,1858,3577
,AS,73,439,,,PQI,1826,3528,,,,,SF3,113,BOS,1633,3448
,AS,73,439,,,PSG,1944,4147,,,,,737,79,JNU,1926,3492
,AS,73,439,,,PSG,1944,4147,,,,,737,79,WRG,1962,5969
,AS,73,439,,,PSP,1830,3839,,,,,737,79,PDX,1813,3720
,AS,73,439,,,PSP,1830,3839,,,,,737 734 737,79,SEA,1858,3577
,AS,73,439,,,PSP,1830,3839,,,,,734,76,SFO,1860,3469
,AS,73,439,,,SAN,1849,3731,,,,,737,79,BOS,1633,3448
,AS,73,439,,,SAN,1849,3731,,,,,737,79,HNL,1979,3728
,AS,73,439,,,SAN,1849,3731,,,,,737,79,LIH,1976,3602
,AS,73,439,,,SAN,1849,3731,,,,,737,79,MCO,1770,3878
,AS,73,439,,,SAN,1849,3731,,,,,737,79,OGG,1981,3456
,AS,73,439,,,SAN,1849,3731,,,,,737 737 734 737,79,PDX,1813,3720
,AS,73,439,,,SAN,1849,3731,,,,,737 737 737 734 739,79,SEA,1858,3577
,AS,73,439,,,SAT,1850,3621,,,,,737 737,79,SEA,1858,3577
,AS,73,439,,,SCC,1949,3620,,,,,737,79,ANC,1936,3774
,AS,73,439,,,SCC,1949,3620,,,,,737 737,79,BRW,1904,3571
,AS,73,439,,,SEA,1858,3577,,,,,737 737 734 739 737 737,79,ANC,1936,3774
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,ATL,1611,3682
,AS,73,439,,,SEA,1858,3577,,,,,739 737,81,AUS,1615,3673
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,BOS,1633,3448
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,BUR,1638,3644
,AS,73,439,,,SEA,1858,3577,,,,,CR7,90,COS,1657,3819
,AS,73,439,,,SEA,1858,3577,,,,,737,79,DCA,1668,3520
,AS,73,439,,,SEA,1858,3577,,,,,737 737 739,79,DEN,1670,3751
,AS,73,439,,,SEA,1858,3577,,,,,737 739,79,DFW,1671,3670
,AS,73,439,,,SEA,1858,3577,,,,,737,79,EWR,1685,3494
,AS,73,439,,,SEA,1858,3577,,,,,737 737 739 737,79,FAI,1913,3832
,AS,73,439,,,SEA,1858,3577,,,,,CR7,90,FAT,1688,3687
,AS,73,439,,,SEA,1858,3577,,,,,737,79,FLL,1691,3533
,AS,73,439,,,SEA,1858,3577,,,,,734,76,GEG,1700,3467
,AS,73,439,,,SEA,1858,3577,,,,,737,79,HNL,1979,3728
,AS,73,439,,,SEA,1858,3577,,,,,737,79,IAH,1729,3550
,AS,73,439,,,SEA,1858,3577,,,,,737 734 737,79,JNU,1926,3492
,AS,73,439,,,SEA,1858,3577,,,,,737,79,KOA,1975,3514
,AS,73,439,,,SEA,1858,3577,,,,,737 734,79,KTN,1930,3808
,AS,73,439,,,SEA,1858,3577,,,,,737 739 737 737,79,LAS,1746,3877
,AS,73,439,,,SEA,1858,3577,,,,,737 739 737 734 737,79,LAX,1748,3484
,AS,73,439,,,SEA,1858,3577,,,,,737,79,LIH,1976,3602
,AS,73,439,,,SEA,1858,3577,,,,,737,79,MCI,1767,3458
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,MCO,1770,3878
,AS,73,439,,,SEA,1858,3577,,,,,739 737 737,81,MSP,1791,3858
,AS,73,439,,,SEA,1858,3577,,,,,737 737 734,79,OAK,1799,3453
,AS,73,439,,,SEA,1858,3577,,,,,737,79,OGG,1981,3456
,AS,73,439,,,SEA,1858,3577,,,,,734 737,76,ONT,1805,3734
,AS,73,439,,,SEA,1858,3577,,,,,739 737 737,81,ORD,1806,3830
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,PHL,1818,3752
,AS,73,439,,,SEA,1858,3577,,,,,737 734 737 737,79,PHX,1819,3462
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,PSP,1830,3839
,AS,73,439,,,SEA,1858,3577,,,,,737 737 734 739 737,79,SAN,1849,3731
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,SAT,1850,3621
,AS,73,439,,,SEA,1858,3577,,,,,737 734 737 737 739,79,SFO,1860,3469
,AS,73,439,,,SEA,1858,3577,,,,,734 737 737 739,76,SJC,1865,3748
,AS,73,439,,,SEA,1858,3577,,,,,739 734 737 737,81,SLC,1867,3536
,AS,73,439,,,SEA,1858,3577,,,,,737,79,SMF,1869,3817
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,SNA,1871,3867
,AS,73,439,,,SEA,1858,3577,,,,,737 737,79,STL,1877,3678
,AS,73,439,,,SEA,1858,3577,,,,,737,79,TUS,1889,3636
,AS,73,439,,,SFO,1860,3469,,,,,734 737 737,76,PDX,1813,3720
,AS,73,439,,,SFO,1860,3469,,,,,734,76,PSP,1830,3839
,AS,73,439,,,SFO,1860,3469,,,,,737 734 737 737 739,79,SEA,1858,3577
,AS,73,439,,,SIT,1952,3856,,,,,734,76,JNU,1926,3492
,AS,73,439,,,SIT,1952,3856,,,,,734,76,KTN,1930,3808
,AS,73,439,,,SJC,1865,3748,,,,,737,79,HNL,1979,3728
,AS,73,439,,,SJC,1865,3748,,,,,737,79,KOA,1975,3514
,AS,73,439,,,SJC,1865,3748,,,,,737,79,LIH,1976,3602
,AS,73,439,,,SJC,1865,3748,,,,,737,79,OGG,1981,3456
,AS,73,439,,,SJC,1865,3748,,,,,737 734 737,79,PDX,1813,3720
,AS,73,439,,,SJC,1865,3748,,,,,737 739 734 737,79,SEA,1858,3577
,AS,73,439,,,SLC,1867,3536,,,,,739 734 737 737,81,SEA,1858,3577
,AS,73,439,,,SMF,1869,3817,,,,,737,79,OGG,1981,3456
,AS,73,439,,,SMF,1869,3817,,,,,737,79,SEA,1858,3577
,AS,73,439,,,SNA,1871,3867,,,,,737 737,79,PDX,1813,3720
,AS,73,439,,,SNA,1871,3867,,,,,737 737,79,SEA,1858,3577
,AS,73,439,,,STL,1877,3678,,,,,737 737,79,SEA,1858,3577
,AS,73,439,,,TUS,1889,3636,,,,,737,79,SEA,1858,3577
,AS,73,439,,,WRG,1962,5969,,,,,737,79,KTN,1930,3808
,AS,73,439,,,WRG,1962,5969,,,,,737,79,PSG,1944,4147
,AS,73,439,,,YAK,1965,6803,,,,,737,79,CDV,1907,3610
,AS,73,439,,,YAK,1965,6803,,,,,737,79,JNU,1926,3492
,AS,73,439,,,YVR,1564,156,,,,,739 734 737,81,LAX,1748,3484
,B6,88,3029,,,ABQ,1599,4019,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,AUS,1615,3673,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,AUS,1615,3673,,,,,E90,101,FLL,1691,3533
,B6,88,3029,,,AUS,1615,3673,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,AUS,1615,3673,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,AUS,1615,3673,,,,,E90 320,101,MCO,1770,3878
,B6,88,3029,,,AUS,1615,3673,,,,,320,65,SFO,1860,3469
,B6,88,3029,,,BDL,1619,3825,,,,,320,65,FLL,1691,3533
,B6,88,3029,,,BDL,1619,3825,,,,,320,65,MCO,1770,3878
,B6,88,3029,,,BDL,1619,3825,,,,,E90,101,PBI,1812,3722
,B6,88,3029,,,BDL,1619,3825,,,,,320,65,TPA,1884,3646
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,AUS,1615,3673
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,BUF,1637,3820
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,BWI,1639,3849
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,CHS,1648,3806
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,CLT,1654,3876
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,DCA,1668,3520
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,DEN,1670,3751
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,DFW,1671,3670
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,DTW,1675,3645
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,EWR,1685,3494
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,FLL,1691,3533
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,HOU,1718,3566
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,IAD,1727,3714
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,JAX,1742,3712
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,JFK,1743,3797
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,LAS,1746,3877
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,LAX,1748,3484
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,MCO,1770,3878
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,MSY,1793,3861
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,ORD,1806,3830
,B6,88,3029,,,BOS,1633,3448,,,,,320 E90,65,PBI,1812,3722
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,PDX,1813,3720
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,PHL,1818,3752
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,PHX,1819,3462
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,PIT,1824,3570
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,RDU,1836,3626
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,RIC,1838,3608
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,RSW,1846,3793
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,SAN,1849,3731
,B6,88,3029,,,BOS,1633,3448,,,,,E90,101,SAV,1851,3613
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,SEA,1858,3577
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,SFO,1860,3469
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,SJC,1865,3748
,B6,88,3029,,,BOS,1633,3448,,,,,320,65,TPA,1884,3646
,B6,88,3029,,,BTV,1636,3711,,,,,E90,101,JFK,1743,3797
,B6,88,3029,,,BUF,1637,3820,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,BUF,1637,3820,,,,,E90 320,101,JFK,1743,3797
,B6,88,3029,,,BUF,1637,3820,,,,,320,65,MCO,1770,3878
,B6,88,3029,,,BUR,1638,3644,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,BWI,1639,3849,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,CHS,1648,3806,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,CHS,1648,3806,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,CLT,1654,3876,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,CLT,1654,3876,,,,,E90,101,JFK,1743,3797
,B6,88,3029,,,DCA,1668,3520,,,,,E90 320,101,BOS,1633,3448
,B6,88,3029,,,DCA,1668,3520,,,,,E90 320,101,FLL,1691,3533
,B6,88,3029,,,DCA,1668,3520,,,,,320 E90,65,MCO,1770,3878
,B6,88,3029,,,DCA,1668,3520,,,,,320,65,TPA,1884,3646
,B6,88,3029,,,DEN,1670,3751,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,DEN,1670,3751,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,DFW,1671,3670,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,DTW,1675,3645,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,EWR,1685,3494,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,EWR,1685,3494,,,,,320,65,FLL,1691,3533
,B6,88,3029,,,EWR,1685,3494,,,,,320,65,MCO,1770,3878
,B6,88,3029,,,EWR,1685,3494,,,,,320,65,PBI,1812,3722
,B6,88,3029,,,EWR,1685,3494,,,,,320,65,RSW,1846,3793
,B6,88,3029,,,EWR,1685,3494,,,,,320,65,TPA,1884,3646
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,AUS,1615,3673
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,BDL,1619,3825
,B6,88,3029,,,FLL,1691,3533,,,,,320 E90,65,BOS,1633,3448
,B6,88,3029,,,FLL,1691,3533,,,,,320 E90,65,DCA,1668,3520
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,EWR,1685,3494
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,HPN,1719,3589
,B6,88,3029,,,FLL,1691,3533,,,,,320 E90,65,JFK,1743,3797
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,LAX,1748,3484
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,LGA,1758,3697
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,ORH,1808,6426
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,PVD,1832,3641
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,RDU,1836,3626
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,RIC,1838,3608
,B6,88,3029,,,FLL,1691,3533,,,,,320,65,SFO,1860,3469
,B6,88,3029,,,FLL,1691,3533,,,,,E90,101,SWF,1879,3661
,B6,88,3029,,,HOU,1718,3566,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,HOU,1718,3566,,,,,E90,101,JFK,1743,3797
,B6,88,3029,,,HPN,1719,3589,,,,,E90,101,FLL,1691,3533
,B6,88,3029,,,HPN,1719,3589,,,,,320 E90,65,MCO,1770,3878
,B6,88,3029,,,HPN,1719,3589,,,,,E90,101,PBI,1812,3722
,B6,88,3029,,,HPN,1719,3589,,,,,E90,101,RSW,1846,3793
,B6,88,3029,,,HPN,1719,3589,,,,,E90,101,TPA,1884,3646
,B6,88,3029,,,IAD,1727,3714,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,IAD,1727,3714,,,,,E90,101,JFK,1743,3797
,B6,88,3029,,,IAD,1727,3714,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,JAX,1742,3712,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,JAX,1742,3712,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,ABQ,1599,4019
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,AUS,1615,3673
,B6,88,3029,,,JFK,1743,3797,,,,,E90 320,101,BOS,1633,3448
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,BTV,1636,3711
,B6,88,3029,,,JFK,1743,3797,,,,,E90 320,101,BUF,1637,3820
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,BUR,1638,3644
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,CHS,1648,3806
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,CLT,1654,3876
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,DEN,1670,3751
,B6,88,3029,,,JFK,1743,3797,,,,,320 E90,65,FLL,1691,3533
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,HOU,1718,3566
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,IAD,1727,3714
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,JAX,1742,3712
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,LAS,1746,3877
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,LAX,1748,3484
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,JFK,1743,3797,,,,,320 E90,65,MCO,1770,3878
,B6,88,3029,,,JFK,1743,3797,,,,,E90 320,101,MSY,1793,3861
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,OAK,1799,3453
,B6,88,3029,,,JFK,1743,3797,,,,,320 E90,65,ORD,1806,3830
,B6,88,3029,,,JFK,1743,3797,,,,,E90 320,101,PBI,1812,3722
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,PDX,1813,3720
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,PHX,1819,3462
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,PWM,1834,3862
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,RDU,1836,3626
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,ROC,1843,3622
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,RSW,1846,3793
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SAN,1849,3731
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SAV,1851,3613
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SEA,1858,3577
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SFO,1860,3469
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SJC,1865,3748
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SLC,1867,3536
,B6,88,3029,,,JFK,1743,3797,,,,,320,65,SMF,1869,3817
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,SRQ,1875,4067
,B6,88,3029,,,JFK,1743,3797,,,,,E90,101,SYR,1880,3745
,B6,88,3029,,,JFK,1743,3797,,,,,320 E90,65,TPA,1884,3646
,B6,88,3029,,,LAS,1746,3877,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,LAS,1746,3877,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,LAS,1746,3877,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,LAX,1748,3484,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,LAX,1748,3484,,,,,320,65,FLL,1691,3533
,B6,88,3029,,,LAX,1748,3484,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,LGA,1758,3697,,,,,320,65,FLL,1691,3533
,B6,88,3029,,,LGA,1758,3697,,,,,320,65,MCO,1770,3878
,B6,88,3029,,,LGA,1758,3697,,,,,320 E90,65,PBI,1812,3722
,B6,88,3029,,,LGA,1758,3697,,,,,320,65,RSW,1846,3793
,B6,88,3029,,,LGA,1758,3697,,,,,320,65,SRQ,1875,4067
,B6,88,3029,,,LGA,1758,3697,,,,,320,65,TPA,1884,3646
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,AUS,1615,3673
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,IAD,1727,3714
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,LAS,1746,3877
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,OAK,1799,3453
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,PDX,1813,3720
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,SEA,1858,3577
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,SFO,1860,3469
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,SLC,1867,3536
,B6,88,3029,,,LGB,1759,3582,,,,,320,65,SMF,1869,3817
,B6,88,3029,,,MCO,1770,3878,,,,,E90 320,101,AUS,1615,3673
,B6,88,3029,,,MCO,1770,3878,,,,,320,65,BDL,1619,3825
,B6,88,3029,,,MCO,1770,3878,,,,,320 E90,65,BOS,1633,3448
,B6,88,3029,,,MCO,1770,3878,,,,,320,65,BUF,1637,3820
,B6,88,3029,,,MCO,1770,3878,,,,,E90 320,101,DCA,1668,3520
,B6,88,3029,,,MCO,1770,3878,,,,,320,65,EWR,1685,3494
,B6,88,3029,,,MCO,1770,3878,,,,,320 E90,65,HPN,1719,3589
,B6,88,3029,,,MCO,1770,3878,,,,,320 E90,65,JFK,1743,3797
,B6,88,3029,,,MCO,1770,3878,,,,,320,65,LGA,1758,3697
,B6,88,3029,,,MCO,1770,3878,,,,,E90,101,ORH,1808,6426
,B6,88,3029,,,MCO,1770,3878,,,,,320,65,PVD,1832,3641
,B6,88,3029,,,MCO,1770,3878,,,,,E90,101,RIC,1838,3608
,B6,88,3029,,,MCO,1770,3878,,,,,E90,101,SWF,1879,3661
,B6,88,3029,,,MCO,1770,3878,,,,,320 E90,65,SYR,1880,3745
,B6,88,3029,,,MSY,1793,3861,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,MSY,1793,3861,,,,,E90 320,101,JFK,1743,3797
,B6,88,3029,,,OAK,1799,3453,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,OAK,1799,3453,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,ORD,1806,3830,,,,,320 E90,65,BOS,1633,3448
,B6,88,3029,,,ORD,1806,3830,,,,,E90 320,101,JFK,1743,3797
,B6,88,3029,,,ORH,1808,6426,,,,,E90,101,FLL,1691,3533
,B6,88,3029,,,ORH,1808,6426,,,,,E90,101,MCO,1770,3878
,B6,88,3029,,,PBI,1812,3722,,,,,E90,101,BDL,1619,3825
,B6,88,3029,,,PBI,1812,3722,,,,,320 E90,65,BOS,1633,3448
,B6,88,3029,,,PBI,1812,3722,,,,,320,65,EWR,1685,3494
,B6,88,3029,,,PBI,1812,3722,,,,,E90,101,HPN,1719,3589
,B6,88,3029,,,PBI,1812,3722,,,,,320 E90,65,JFK,1743,3797
,B6,88,3029,,,PBI,1812,3722,,,,,320 E90,65,LGA,1758,3697
,B6,88,3029,,,PDX,1813,3720,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,PDX,1813,3720,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,PDX,1813,3720,,,,,320,65,LGB,1759,3582
,B6,88,3029,,,PHL,1818,3752,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,PHX,1819,3462,,,,,320,65,BOS,1633,3448
,B6,88,3029,,,PHX,1819,3462,,,,,320,65,JFK,1743,3797
,B6,88,3029,,,PIT,1824,3570,,,,,E90,101,BOS,1633,3448
,B6,88,3029,,,PVD,1832,3641,,,,,320,65,FLL,1691,3533
,B6,88,3029,,,PVD,1832,3641,,,,,320,65,MCO,1770,3878
